,RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2173,2174,15649738,698,0,0,46,0,0.0,2,1,1,125962.02,0
2174,2175,15633108,646,0,1,26,4,139848.17,1,1,0,164696.27,0
2175,2176,15769254,757,1,0,34,9,101861.36,2,0,0,187011.96,0
2176,2177,15704746,699,2,1,35,2,167455.66,2,1,1,55324.49,0
2177,2178,15637644,667,0,0,24,4,0.0,2,0,1,34335.55,0
2178,2179,15609562,774,2,0,43,1,116360.07,1,1,0,17004.14,0
2179,2180,15787459,745,2,1,40,3,88466.82,1,0,0,116331.42,0
2180,2181,15762902,649,0,0,42,7,0.0,2,0,1,22974.01,0
2181,2182,15738605,634,1,0,46,5,123642.36,1,1,1,49725.16,1
2182,2183,15724889,665,2,1,38,9,0.0,1,0,1,87412.74,0
2183,2184,15730735,713,0,1,38,9,72286.84,2,1,1,26136.89,0
2184,2185,15689147,652,0,0,40,1,0.0,2,1,0,126554.96,0
2185,2186,15730397,739,2,1,40,1,109681.61,1,1,1,193321.3,0
2186,2187,15762169,556,1,1,37,9,145018.64,2,1,0,90928.02,1
2187,2188,15589320,699,2,1,34,8,0.0,1,1,1,76510.46,0
2188,2189,15799211,708,2,0,32,8,187487.63,1,1,1,120115.5,0
2189,2190,15798310,480,0,1,35,2,165692.91,1,1,1,197984.58,0
2190,2191,15609998,700,1,0,59,5,137648.41,1,1,0,142977.05,1
2191,2192,15583548,525,2,0,47,6,118560.0,1,1,0,82522.61,1
2192,2193,15761763,845,0,1,33,8,164385.53,1,1,0,150664.97,0
2193,2194,15764409,613,0,1,37,9,108286.5,1,1,1,114153.44,0
2194,2195,15710161,850,0,0,34,2,0.0,2,1,1,171706.66,0
2195,2196,15735246,798,2,0,58,9,0.0,2,0,0,119071.56,1
2196,2197,15791700,773,1,1,47,2,118079.47,4,1,1,143007.49,1
2197,2198,15670753,614,2,1,35,2,127283.78,1,1,1,31302.35,0
2198,2199,15573876,473,2,1,48,8,0.0,2,1,0,71139.8,0
2199,2200,15770174,762,0,1,29,6,141389.06,1,1,0,54122.89,0
2200,2201,15641114,701,0,1,37,8,130091.5,1,1,1,120031.29,0
2201,2202,15682435,600,0,1,35,4,143744.77,2,1,0,104076.51,0
2202,2203,15751788,850,2,1,28,9,97408.03,1,1,1,175853.64,0
2203,2204,15672598,613,2,1,30,9,111927.45,1,1,1,175795.87,0
2204,2205,15762803,509,0,1,31,3,0.0,2,1,0,15360.91,0
2205,2206,15812982,509,2,1,38,2,0.0,1,0,0,168460.12,0
2206,2207,15597901,609,0,1,34,1,0.0,1,1,1,181177.9,0
2207,2208,15731507,456,0,0,33,1,188285.68,1,0,0,58363.94,0
2208,2209,15809826,728,0,0,46,2,109705.52,1,1,0,20276.87,1
2209,2210,15764237,663,2,1,33,9,0.0,2,0,0,91514.62,0
2210,2211,15769917,673,1,0,34,1,127122.79,3,0,1,76703.1,0
2211,2212,15641850,717,0,1,40,0,98241.04,1,1,0,110887.14,0
2212,2213,15770974,741,1,0,37,8,170840.08,2,0,0,109843.16,0
2213,2214,15803749,498,1,0,41,4,87541.06,2,1,1,12577.21,1
2214,2215,15684999,850,0,0,26,4,62610.96,2,0,1,179365.1,0
2215,2216,15770225,493,0,1,36,9,0.0,2,1,1,65816.53,0
2216,2217,15627484,686,0,0,47,5,113328.93,1,1,0,124170.9,0
2217,2218,15610337,666,2,1,35,2,104832.49,1,1,0,175015.12,0
2218,2219,15752488,733,2,0,31,9,102289.85,1,1,1,115441.66,0
2219,2220,15610056,631,1,0,34,6,125227.82,2,0,1,128247.03,0
2220,2221,15806049,714,1,0,49,5,140510.89,1,1,0,141914.94,0
2221,2222,15736069,767,1,0,35,6,132253.22,1,1,0,115566.57,1
2222,2223,15763662,711,1,1,43,2,39043.29,2,1,1,175423.69,0
2223,2224,15615575,722,0,1,34,8,0.0,2,1,1,133447.49,0
2224,2225,15691723,631,2,1,55,9,99685.06,1,1,0,114474.98,0
2225,2226,15774098,701,1,1,38,3,125385.49,2,0,1,52044.66,0
2226,2227,15750808,790,2,1,46,2,131365.37,2,1,1,180290.68,0
2227,2228,15744368,633,2,1,58,6,98308.51,1,1,1,132034.13,0
2228,2229,15610594,644,0,0,37,8,0.0,2,1,0,20968.88,0
2229,2230,15756125,757,2,1,44,5,140856.16,2,1,0,158735.1,0
2230,2231,15623277,696,0,0,30,8,0.0,2,1,1,196134.44,0
2231,2232,15795954,746,0,1,35,2,172274.01,1,1,0,22374.97,0
2232,2233,15671969,649,2,1,36,8,0.0,2,1,0,161668.15,0
2233,2234,15791268,565,2,1,38,0,122447.76,1,0,0,67339.34,0
2234,2235,15713655,720,0,0,38,10,0.0,2,1,1,56229.72,1
2235,2236,15633930,648,2,0,56,6,157559.59,2,1,0,140991.23,1
2236,2237,15712849,632,1,1,41,3,126550.7,1,0,0,177644.52,1
2237,2238,15639077,622,0,0,30,2,158584.82,3,1,0,142342.55,1
2238,2239,15808784,835,0,1,28,2,163569.61,2,1,1,154559.28,0
2239,2240,15648577,493,0,0,31,3,0.0,1,1,1,176570.28,1
2240,2241,15670345,785,1,0,33,6,127211.45,1,0,0,191961.83,0
2241,2242,15633112,681,1,1,42,3,118199.97,2,1,0,9452.88,1
2242,2243,15714397,621,1,0,30,2,101014.08,2,1,1,165257.31,0
2243,2244,15780038,756,2,1,38,6,119208.85,1,1,0,169763.89,1
2244,2245,15756305,515,0,0,66,6,0.0,2,1,1,160663.11,0
2245,2246,15578799,625,0,0,58,10,53772.73,1,1,1,192072.1,1
2246,2247,15800326,717,2,0,39,6,0.0,2,1,0,93275.61,0
2247,2248,15785485,595,1,0,41,2,138878.81,1,0,1,112269.67,0
2248,2249,15783958,539,2,0,37,1,130922.81,2,0,0,2186.83,0
2249,2250,15727546,762,0,1,35,9,0.0,2,1,1,43075.7,0
2250,2251,15739576,706,2,1,20,8,0.0,2,1,1,12368.11,0
2251,2252,15631333,677,2,0,25,8,130866.19,1,1,0,42410.21,0
2252,2253,15604782,733,1,0,33,7,187257.94,1,0,1,190430.81,0
2253,2254,15589643,684,2,0,41,7,0.0,1,1,1,138394.37,0
2254,2255,15585533,679,0,1,36,6,147733.64,1,0,1,172501.38,0
2255,2256,15681506,478,2,1,43,1,0.0,2,1,1,197916.43,0
2256,2257,15630551,696,0,1,33,2,163139.27,1,1,1,7035.36,0
2257,2258,15698349,686,2,0,35,4,0.0,2,1,1,159676.55,0
2258,2259,15776631,466,0,0,36,5,119540.15,1,0,1,80603.99,0
2259,2260,15762216,686,0,0,41,4,129553.76,2,1,0,187599.8,0
2260,2261,15623927,576,0,1,55,9,0.0,2,1,1,94450.97,0
2261,2262,15681402,763,1,0,61,1,66101.89,1,1,1,143981.27,0
2262,2263,15586264,572,0,1,43,2,140431.98,1,1,0,26450.57,1
2263,2264,15594685,757,0,0,49,2,0.0,2,0,0,164482.92,0
2264,2265,15812945,582,0,0,29,0,0.0,1,1,1,84012.81,0
2265,2266,15734628,623,0,0,35,5,0.0,2,1,0,101192.08,0
2266,2267,15629323,617,1,0,37,4,116471.43,2,1,0,175324.74,1
2267,2268,15666823,425,0,1,39,4,0.0,2,1,0,197226.32,0
2268,2269,15777553,659,0,0,56,9,123785.24,1,1,0,99504.03,1
2269,2270,15613097,605,0,0,33,4,0.0,2,0,1,83700.66,0
2270,2271,15622217,538,0,0,38,8,88758.95,2,0,0,28226.15,1
2271,2272,15703588,665,1,1,25,5,153611.83,2,1,0,35321.65,0
2272,2273,15570835,491,1,0,57,4,112044.72,1,1,1,41229.73,1
2273,2274,15679299,726,2,0,27,7,123826.07,1,0,1,78970.58,0
2274,2275,15808044,580,0,0,65,9,106804.26,3,1,0,107890.69,1
2275,2276,15579208,550,0,0,48,6,0.0,2,1,1,191870.28,0
2276,2277,15684951,542,0,0,59,2,68892.77,2,1,0,7905.06,1
2277,2278,15667620,732,0,0,43,6,0.0,2,1,0,65731.53,0
2278,2279,15582960,473,0,0,33,5,125827.43,1,0,1,145698.73,0
2279,2280,15590730,745,2,1,34,9,0.0,2,1,0,50046.25,0
2280,2281,15763747,732,0,1,36,7,0.0,2,1,1,60830.24,0
2281,2282,15778320,848,1,0,40,5,148495.64,1,0,0,158853.98,0
2282,2283,15642787,572,0,1,37,1,133043.66,1,0,0,111243.09,0
2283,2284,15624633,702,0,1,45,9,74989.58,1,1,1,171014.69,0
2284,2285,15766765,664,1,1,39,7,60263.23,1,1,0,170835.32,0
2285,2286,15783615,630,1,1,50,3,129370.91,4,1,1,47775.34,1
2286,2287,15640161,618,1,1,44,5,157955.83,2,0,0,139297.71,0
2287,2288,15619889,556,0,1,26,4,0.0,1,1,0,195167.38,0
2288,2289,15579166,619,0,0,30,7,70729.17,1,1,1,160948.87,0
2289,2290,15789097,644,0,1,48,8,0.0,2,0,1,44965.54,1
2290,2291,15674880,658,2,1,50,2,0.0,2,1,0,52137.73,0
2291,2292,15778157,598,2,1,27,8,90721.52,2,1,0,109296.18,0
2292,2293,15779064,677,0,1,27,2,0.0,2,1,1,20092.89,0
2293,2294,15801265,689,2,0,45,0,57784.22,1,1,0,197804.0,1
2294,2295,15589204,591,0,1,33,9,131765.72,1,1,0,118782.06,0
2295,2296,15664543,699,0,1,40,7,0.0,1,0,1,152876.13,1
2296,2297,15582714,749,1,1,47,9,110022.74,1,0,1,135655.29,1
2297,2298,15797595,709,0,0,40,9,131569.63,1,1,1,103970.58,0
2298,2299,15614034,607,1,1,61,2,164523.5,2,1,1,35786.76,0
2299,2300,15763171,650,1,0,25,2,114330.95,1,1,1,25325.07,0
2300,2301,15647266,651,2,0,45,10,135923.16,1,1,0,18732.84,0
2301,2302,15757577,676,0,0,61,8,0.0,2,1,1,118522.73,0
2302,2303,15736656,723,0,0,49,4,0.0,2,0,1,89972.25,0
2303,2304,15635078,714,2,1,45,0,124693.48,1,0,1,187194.15,0
2304,2305,15680141,759,2,0,35,7,147936.42,1,1,1,106785.7,0
2305,2306,15576945,582,0,1,29,0,0.0,1,1,0,142516.35,0
2306,2307,15602034,697,0,0,34,2,126558.92,1,1,0,73334.43,0
2307,2308,15732020,610,1,1,57,6,106938.11,2,0,1,186612.47,0
2308,2309,15611029,488,1,0,33,4,140002.35,1,1,0,123613.81,0
2309,2310,15621210,599,1,1,46,9,123444.72,1,1,1,31368.08,1
2310,2311,15569222,781,0,1,32,6,147107.91,1,1,1,40066.95,0
2311,2312,15664639,645,0,1,19,9,128514.84,1,0,0,175969.19,0
2312,2313,15724223,545,0,0,55,5,0.0,1,0,0,10034.77,1
2313,2314,15644621,597,1,0,40,9,106756.01,2,1,0,151167.94,0
2314,2315,15756056,561,2,0,28,3,0.0,2,1,0,191387.76,0
2315,2316,15700353,662,0,0,37,6,0.0,2,1,0,51229.17,0
2316,2317,15624388,649,1,0,50,5,155393.32,1,1,1,87351.42,1
2317,2318,15627212,630,0,0,36,2,110414.48,1,1,1,48984.95,0
2318,2319,15648005,672,2,1,33,2,0.0,2,1,1,182738.0,0
2319,2320,15681446,636,1,0,37,9,157098.52,1,1,1,153535.27,0
2320,2321,15775888,593,1,0,38,5,85626.6,1,1,1,125079.65,0
2321,2322,15749019,545,1,1,45,6,93796.42,2,1,1,162321.26,0
2322,2323,15709928,567,2,0,41,1,0.0,2,1,0,3414.72,0
2323,2324,15784676,583,0,1,51,6,125268.03,2,1,0,165082.25,0
2324,2325,15748116,681,0,0,29,2,148143.84,1,1,1,52021.39,0
2325,2326,15612193,762,2,1,29,10,115545.33,2,1,0,148256.43,0
2326,2327,15762984,648,2,1,35,7,0.0,2,0,0,122899.01,0
2327,2328,15613713,644,0,1,30,5,44928.88,1,1,1,10771.46,0
2328,2329,15664204,706,2,1,29,2,0.0,2,1,1,18255.51,0
2329,2330,15639415,850,0,1,35,3,162442.35,1,1,0,183566.78,0
2330,2331,15806332,484,2,0,39,5,0.0,2,1,1,175224.12,0
2331,2332,15614929,508,1,1,28,0,96213.82,2,1,0,147913.56,0
2332,2333,15695492,439,0,0,29,6,156569.43,1,1,0,180598.66,0
2333,2334,15635972,484,2,1,36,8,0.0,2,1,0,186136.48,0
2334,2335,15616380,803,2,0,37,1,0.0,2,0,0,7455.2,0
2335,2336,15581440,724,1,0,48,6,110463.25,2,1,1,80552.11,1
2336,2337,15654390,640,0,1,33,7,154575.76,1,1,0,25722.28,1
2337,2338,15660688,701,2,0,35,9,0.0,2,0,0,170996.86,0
2338,2339,15806307,537,0,1,37,3,0.0,2,1,1,20603.32,0
2339,2340,15647975,651,1,1,26,5,147037.32,1,0,0,141763.26,0
2340,2341,15595728,523,1,1,41,0,119276.31,1,0,0,122284.38,1
2341,2342,15735388,717,0,0,25,7,108664.85,2,1,0,190011.85,0
2342,2343,15788535,593,2,1,44,5,0.0,1,1,0,128046.98,0
2343,2344,15765902,706,1,1,38,5,163034.82,2,1,1,135662.17,0
2344,2345,15642345,714,1,0,49,4,93059.34,1,1,0,7571.51,1
2345,2346,15641250,794,2,1,38,9,179581.31,1,1,0,23596.24,0
2346,2347,15706163,518,1,1,46,4,113625.93,1,0,0,92727.42,1
2347,2348,15746708,589,1,1,55,7,119961.48,1,1,0,65156.83,1
2348,2349,15775203,824,0,1,45,3,129209.48,1,0,0,60151.77,0
2349,2350,15787907,719,1,0,42,5,137227.04,3,1,0,149097.38,1
2350,2351,15646764,617,1,0,58,3,119024.75,2,1,0,35199.24,1
2351,2352,15678284,651,0,1,35,7,74623.5,3,1,0,129451.29,1
2352,2353,15726791,637,2,0,45,2,157929.45,1,1,1,145134.49,1
2353,2354,15813144,554,0,0,26,7,92606.86,2,1,0,192709.69,0
2354,2355,15669342,731,1,1,35,2,127862.93,2,1,0,139083.7,0
2355,2356,15710366,569,2,0,42,1,0.0,1,1,1,83629.6,1
2356,2357,15614934,625,1,0,37,4,142711.81,1,1,0,35625.41,0
2357,2358,15588701,592,0,0,38,4,0.0,2,1,0,35338.96,0
2358,2359,15665438,669,0,1,43,1,163159.85,1,0,1,15602.8,0
2359,2360,15644896,663,1,1,32,3,108586.86,1,1,1,182355.21,0
2360,2361,15670205,518,1,0,41,5,110624.99,1,1,0,89327.67,0
2361,2362,15635776,686,1,0,43,5,154846.24,2,1,1,151903.6,0
2362,2363,15791053,709,1,1,45,4,122917.71,1,1,1,11.58,1
2363,2364,15644005,571,0,0,33,9,0.0,2,0,1,77519.62,0
2364,2365,15796343,707,0,0,31,2,82787.93,2,0,0,91423.69,0
2365,2366,15751057,701,1,1,32,5,102500.34,1,0,0,106287.77,0
2366,2367,15623430,672,0,1,34,9,0.0,2,1,0,161800.77,0
2367,2368,15682600,620,1,1,39,9,159492.79,1,1,0,80582.34,1
2368,2369,15769312,557,2,1,48,10,0.0,2,1,1,185094.48,0
2369,2370,15708212,648,2,0,54,7,118241.02,1,1,0,172586.89,1
2370,2371,15650258,479,0,0,35,2,113090.4,1,1,0,195649.79,0
2371,2372,15604345,730,0,0,22,9,65763.57,1,1,1,145792.01,0
2372,2373,15578297,737,1,0,43,1,125537.38,1,1,0,138510.01,1
2373,2374,15671789,616,0,1,31,3,94263.91,2,1,0,168895.06,0
2374,2375,15726186,639,2,1,29,4,133434.57,2,1,0,97983.44,0
2375,2376,15764618,815,2,0,39,6,0.0,1,1,1,85167.88,0
2376,2377,15730738,786,2,1,31,9,0.0,2,1,1,18210.36,0
2377,2378,15637650,549,0,1,50,9,94748.76,2,0,1,13608.18,0
2378,2379,15606267,622,0,0,38,4,98640.74,1,1,1,110457.99,0
2379,2380,15625904,624,0,1,26,9,74681.9,2,0,0,31231.35,0
2380,2381,15654463,841,0,1,34,4,0.0,2,1,0,141582.66,0
2381,2382,15774151,614,2,0,41,7,179915.85,1,0,0,14666.35,1
2382,2383,15693259,676,0,1,30,1,128207.23,1,1,1,55400.17,0
2383,2384,15642468,697,0,1,42,9,132739.26,2,0,0,174667.65,0
2384,2385,15758531,732,0,0,40,10,0.0,2,1,0,154189.08,0
2385,2386,15728352,623,0,1,27,4,120509.81,1,0,0,142170.44,0
2386,2387,15637240,541,0,1,46,4,124547.13,2,1,0,94499.06,0
2387,2388,15595588,773,2,0,39,4,0.0,2,0,1,182081.45,0
2388,2389,15778395,762,1,1,34,4,88815.56,2,1,0,68562.26,1
2389,2390,15711825,655,2,0,35,1,82231.51,2,1,0,88798.02,0
2390,2391,15599251,602,1,1,32,7,184715.86,2,1,0,113781.99,0
2391,2392,15570004,850,0,1,31,3,0.0,2,1,0,121866.87,0
2392,2393,15656912,649,2,1,51,4,0.0,1,1,1,150390.57,0
2393,2394,15657342,850,1,1,28,4,147972.19,1,1,0,60708.72,1
2394,2395,15716284,543,0,1,43,9,0.0,2,1,1,78858.07,0
2395,2396,15672374,672,0,1,52,8,170008.84,1,0,0,56407.42,1
2396,2397,15732476,600,0,0,27,3,0.0,2,0,1,125698.97,0
2397,2398,15747724,671,2,0,34,10,0.0,1,1,0,23235.38,0
2398,2399,15633877,706,2,0,42,8,95386.82,1,1,1,75732.25,0
2399,2400,15672516,541,1,1,51,7,90373.28,2,1,0,179861.79,0
2400,2401,15607827,711,1,1,34,4,133467.77,2,1,1,42976.64,0
2401,2402,15751336,630,2,1,30,3,0.0,2,0,1,10486.69,0
2402,2403,15646539,531,0,1,31,3,96288.26,1,1,0,56794.73,0
2403,2404,15756901,641,0,0,26,4,91547.84,2,0,1,28157.34,0
2404,2405,15809286,631,1,1,37,8,138292.64,2,0,0,152422.91,1
2405,2406,15759021,685,0,1,35,9,0.0,1,1,0,167033.83,0
2406,2407,15725039,702,2,1,32,8,71667.74,1,1,1,126082.18,0
2407,2408,15579130,708,1,0,43,0,118994.84,1,1,0,181499.77,1
2408,2409,15754112,653,2,1,55,7,0.0,2,1,1,41967.03,0
2409,2410,15735522,654,1,1,37,2,145610.07,2,0,0,186300.59,0
2410,2411,15613326,596,0,0,33,1,138162.81,1,1,0,85412.54,0
2411,2412,15739502,549,1,0,31,9,135020.21,2,1,1,23343.18,0
2412,2413,15670914,754,0,1,38,2,0.0,2,1,0,180698.32,0
2413,2414,15604073,815,1,0,25,8,135161.67,1,1,1,136071.05,0
2414,2415,15806027,556,0,0,52,9,0.0,1,1,0,175149.2,1
2415,2416,15574886,706,0,1,32,6,94486.47,1,1,1,146949.74,0
2416,2417,15707120,850,0,1,46,9,117640.39,1,1,0,88920.68,0
2417,2418,15800845,732,2,0,33,8,111379.55,1,1,1,45098.62,0
2418,2419,15603914,614,0,1,40,6,0.0,1,1,1,20339.79,1
2419,2420,15722765,580,2,0,57,0,136820.99,1,0,1,108528.74,0
2420,2421,15783305,593,0,0,46,7,98752.51,1,1,0,145560.38,0
2421,2422,15574842,653,1,0,25,2,158266.42,3,1,1,199357.24,0
2422,2423,15607837,746,0,0,29,4,105599.67,1,1,1,43106.17,0
2423,2424,15714877,662,0,0,29,10,0.0,2,1,0,137508.31,0
2424,2425,15782941,573,0,1,31,2,0.0,2,1,1,91957.39,0
2425,2426,15630167,684,2,0,39,4,139723.9,1,1,1,120612.11,0
2426,2427,15759038,793,0,0,41,3,141806.46,1,1,0,102921.17,0
2427,2428,15661821,798,1,0,49,5,132571.67,1,1,1,31686.33,1
2428,2429,15728006,524,0,1,40,2,180516.9,1,1,0,180002.42,0
2429,2430,15712176,816,0,1,31,8,0.0,2,1,1,28407.4,0
2430,2431,15689351,742,1,0,41,4,92805.72,1,0,1,73743.95,1
2431,2432,15782247,540,0,1,22,4,0.0,3,1,1,186233.26,1
2432,2433,15769064,537,1,1,39,3,135309.36,1,1,0,31728.86,1
2433,2434,15718153,759,2,0,74,6,128917.84,1,1,1,48244.64,0
2434,2435,15613189,774,0,0,52,2,56580.93,1,1,0,113266.28,1
2435,2436,15661734,608,1,1,42,8,131390.75,2,1,0,71178.09,0
2436,2437,15592645,704,2,1,37,4,0.0,2,0,0,25684.93,0
2437,2438,15768387,581,0,1,41,8,0.0,2,0,0,29737.14,0
2438,2439,15792525,628,1,0,61,1,97361.66,1,1,1,149922.38,1
2439,2440,15586976,566,0,0,42,6,0.0,1,1,0,180702.12,1
2440,2441,15790659,701,2,1,59,7,0.0,2,0,1,27597.59,0
2441,2442,15691446,735,2,1,29,10,0.0,2,1,1,95025.27,0
2442,2443,15772632,680,0,0,34,1,0.0,2,1,0,167035.07,0
2443,2444,15706587,560,0,1,57,0,0.0,2,0,1,116781.71,0
2444,2445,15572461,663,1,0,29,4,102714.65,2,0,0,21170.81,0
2445,2446,15654409,665,0,0,34,5,67816.72,1,1,1,29641.58,0
2446,2447,15568025,758,0,1,51,8,81710.46,1,1,1,116520.07,0
2447,2448,15715769,621,0,1,26,2,75237.54,1,0,1,44220.4,0
2448,2449,15667458,764,1,1,28,10,124023.18,1,1,0,166188.28,0
2449,2450,15567980,537,1,0,46,5,100727.5,1,0,1,140857.76,1
2450,2451,15679294,589,0,0,46,10,107238.85,2,1,0,37024.28,0
2451,2452,15606507,555,0,1,24,5,0.0,2,1,0,27513.47,0
2452,2453,15578825,734,0,0,29,0,139994.66,1,1,0,17744.72,0
2453,2454,15619935,783,2,0,59,9,126224.87,1,1,1,4423.63,0
2454,2455,15636089,678,1,0,51,1,145751.03,1,0,0,109718.44,1
2455,2456,15727490,661,0,1,47,5,0.0,1,0,1,107243.31,1
2456,2457,15591766,607,2,0,25,4,121166.89,1,0,1,115288.24,0
2457,2458,15641629,537,2,0,38,1,0.0,2,0,1,41233.97,0
2458,2459,15813303,513,2,1,88,10,0.0,2,1,1,52952.24,0
2459,2460,15756920,576,0,1,63,9,70655.48,1,0,0,78955.8,1
2460,2461,15726403,660,1,1,41,1,129901.21,1,1,0,26025.6,1
2461,2462,15592765,637,0,1,40,8,125470.81,1,1,1,174536.17,0
2462,2463,15704442,672,0,0,53,9,169406.33,4,1,1,147311.47,1
2463,2464,15641136,629,0,1,32,2,0.0,2,0,1,77965.44,0
2464,2465,15725818,583,1,1,40,4,107041.3,1,1,1,5635.63,0
2465,2466,15612071,763,2,0,32,10,95153.77,1,0,1,81310.1,0
2466,2467,15719809,516,1,1,32,3,145166.09,2,0,0,111421.45,0
2467,2468,15716518,617,0,0,27,4,0.0,2,0,0,190269.21,0
2468,2469,15742210,700,0,1,38,9,65962.63,1,1,1,100950.48,0
2469,2470,15630617,727,1,1,36,6,140418.81,1,1,1,113033.73,1
2470,2471,15720838,689,2,0,31,3,139799.63,1,0,1,120663.57,0
2471,2472,15595537,626,1,1,49,9,171787.84,2,1,0,187192.23,0
2472,2473,15623196,686,0,1,38,6,149238.97,1,1,1,97825.23,0
2473,2474,15679249,351,1,0,57,4,163146.46,1,1,0,169621.69,1
2474,2475,15693199,739,0,0,37,8,0.0,2,1,0,191557.1,1
2475,2476,15661219,627,0,1,32,10,0.0,2,1,0,103287.62,0
2476,2477,15617136,451,1,0,38,9,61482.47,1,1,1,167538.66,0
2477,2478,15760294,512,0,0,41,8,145150.28,1,1,0,64869.32,1
2478,2479,15652808,774,0,0,41,5,126670.37,1,1,0,102426.06,0
2479,2480,15657139,652,0,0,40,8,84390.8,2,0,1,107876.2,0
2480,2481,15803790,638,1,1,37,2,89728.86,2,1,1,37294.88,0
2481,2482,15764105,475,0,0,57,1,0.0,2,1,0,89248.99,0
2482,2483,15672610,567,2,1,40,4,118628.8,1,0,0,91973.63,0
2483,2484,15766896,750,0,1,37,3,0.0,2,1,0,16870.2,0
2484,2485,15587735,850,0,1,39,6,96863.13,1,1,1,121681.19,0
2485,2486,15659501,753,0,0,38,6,142263.45,1,0,1,33730.43,0
2486,2487,15745001,683,2,0,36,7,0.0,2,1,0,104786.59,0
2487,2488,15651140,710,0,0,32,3,0.0,1,1,0,94790.34,0
2488,2489,15571148,645,2,0,21,1,0.0,2,0,0,28726.07,0
2489,2490,15776824,714,0,1,28,6,122724.37,1,1,1,67057.27,0
2490,2491,15633141,696,1,0,35,4,174902.26,1,1,0,69079.85,0
2491,2492,15764174,612,2,0,26,4,0.0,2,1,1,179780.74,0
2492,2493,15778155,520,1,0,31,3,108914.17,1,1,1,183572.39,1
2493,2494,15715920,782,2,1,23,10,98052.66,1,1,1,142587.32,0
2494,2495,15671917,666,0,1,46,5,123873.19,1,1,1,177844.06,0
2495,2496,15666548,466,1,0,56,2,111920.13,3,1,0,197634.11,1
2496,2497,15625623,567,0,0,45,4,0.0,2,0,1,121053.19,0
2497,2498,15748123,613,0,1,20,3,0.0,2,1,1,149613.77,0
2498,2499,15648735,718,0,1,37,8,0.0,2,1,1,142.81,0
2499,2500,15634974,614,0,0,37,8,75150.34,4,0,1,131766.67,1
2500,2501,15713378,711,0,1,38,10,0.0,2,0,0,53311.78,0
2501,2502,15753370,691,1,0,38,5,114753.76,1,1,0,107665.02,0
2502,2503,15782659,527,0,1,32,0,0.0,1,1,0,109523.88,0
2503,2504,15583364,476,0,0,32,6,111871.93,1,0,0,112132.86,0
2504,2505,15625942,619,2,0,45,0,0.0,2,0,0,113645.4,0
2505,2506,15720284,607,1,0,37,4,135927.06,1,0,0,180890.4,0
2506,2507,15679642,695,2,1,44,8,0.0,2,1,1,70974.13,0
2507,2508,15628007,653,0,1,33,1,0.0,2,0,0,53379.52,0
2508,2509,15661974,677,0,1,46,2,57037.74,1,1,1,158531.01,0
2509,2510,15689341,655,0,0,50,10,0.0,4,1,0,179267.94,1
2510,2511,15607993,625,0,0,52,2,79468.96,1,1,1,84606.03,0
2511,2512,15693267,679,1,0,34,7,121063.85,1,1,0,56984.58,0
2512,2513,15769522,734,0,1,51,1,118537.47,1,1,1,116912.45,0
2513,2514,15755825,666,0,1,39,10,0.0,2,1,0,102999.33,0
2514,2515,15598175,592,1,0,26,4,105082.07,2,1,0,132801.57,0
2515,2516,15744327,564,0,1,40,4,0.0,1,1,0,85455.62,1
2516,2517,15798666,814,0,0,36,6,0.0,2,1,1,98657.01,0
2517,2518,15577064,592,1,1,36,2,104702.65,2,1,0,107948.72,0
2518,2519,15759436,758,0,0,50,2,95813.76,3,1,1,67944.09,1
2519,2520,15690231,612,2,0,62,0,167026.61,2,1,1,192892.05,0
2520,2521,15751561,498,1,1,61,7,102453.26,1,1,0,187247.56,1
2521,2522,15739068,638,1,1,25,4,148045.45,2,1,1,114722.42,0
2522,2523,15758056,558,0,1,35,1,0.0,2,0,0,111687.57,0
2523,2524,15742269,756,0,0,24,1,0.0,2,1,0,184182.25,0
2524,2525,15726490,782,2,1,52,4,0.0,1,1,1,52759.82,1
2525,2526,15738411,505,0,1,34,10,104498.79,1,0,1,126451.14,0
2526,2527,15727919,671,2,0,29,6,0.0,2,0,0,12048.67,0
2527,2528,15709396,801,0,1,42,6,0.0,2,1,1,95804.33,0
2528,2529,15654106,604,0,1,26,8,149542.52,2,0,1,197911.52,0
2529,2530,15621653,716,0,0,29,10,87946.39,1,1,1,182531.74,0
2530,2531,15598086,624,0,0,45,3,68639.57,1,1,0,168002.31,1
2531,2532,15752300,607,1,1,47,4,148826.32,1,1,1,79450.61,0
2532,2533,15658693,827,0,0,60,2,0.0,2,0,1,60615.83,0
2533,2534,15631838,606,0,1,61,5,108166.09,2,0,1,8643.21,0
2534,2535,15803804,717,1,0,35,5,103214.71,1,1,0,172172.7,0
2535,2536,15578809,651,1,1,40,1,134760.21,2,0,0,174434.06,1
2536,2537,15752026,691,0,1,58,3,0.0,1,0,1,194930.3,1
2537,2538,15723706,573,0,0,33,0,90124.64,1,1,0,137476.71,0
2538,2539,15752838,723,2,1,38,6,0.0,2,1,1,94415.6,0
2539,2540,15569571,584,1,0,46,6,87361.02,2,1,0,120376.87,1
2540,2541,15769703,550,1,0,45,8,111257.59,1,0,0,97623.42,1
2541,2542,15679770,611,0,0,61,3,131583.59,4,0,1,66238.23,1
